,predict,real
2017-07-01 13:00:00,0.88159925,0.91484183
2017-07-01 14:00:00,0.8880138,0.88169366
2017-07-01 15:00:00,0.87719107,0.91894853
2017-07-01 16:00:00,0.9061155,0.9108808
2017-07-01 17:00:00,0.88933975,0.902663
2017-07-01 18:00:00,0.9268277,0.93025285
2017-07-01 19:00:00,0.9569702,0.92421055
2017-07-01 20:00:00,0.8977333,0.880803
2017-07-01 21:00:00,0.84775317,0.885101
2017-07-01 22:00:00,0.8822349,0.9220273
2017-07-01 23:00:00,0.8980356,0.90938866
2017-07-02 00:00:00,0.8439031,0.8557214
2017-07-02 01:00:00,0.8219118,0.75986844
2017-07-02 02:00:00,0.70764816,0.70430106
2017-07-02 03:00:00,0.64330125,0.6160714
2017-07-02 04:00:00,0.48071355,0.4
2017-07-02 05:00:00,0.40832472,0.54761904
2017-07-02 06:00:00,0.50496584,0.46
2017-07-02 07:00:00,0.6588057,0.6171875
2017-07-02 08:00:00,0.7869613,0.84246576
2017-07-02 09:00:00,0.88878524,0.85164833
2017-07-02 10:00:00,0.8366089,0.82783884
2017-07-02 11:00:00,0.8466452,0.8465704
2017-07-02 12:00:00,0.865171,0.88844085
2017-07-02 13:00:00,0.8669134,0.87310344
2017-07-02 14:00:00,0.85823715,0.87749666
2017-07-02 15:00:00,0.8786741,0.87484664
2017-07-02 16:00:00,0.8692007,0.8859223
2017-07-02 17:00:00,0.8833611,0.85795456
2017-07-02 18:00:00,0.86704254,0.8989899
2017-07-02 19:00:00,0.92187893,0.9069264
2017-07-02 20:00:00,0.8894171,0.8679525
2017-07-02 21:00:00,0.8336277,0.8556701
2017-07-02 22:00:00,0.85104,0.884253
2017-07-02 23:00:00,0.87161523,0.8857546
2017-07-03 00:00:00,0.8254825,0.8080569
2017-07-03 01:00:00,0.74935263,0.75784755
2017-07-03 02:00:00,0.71568704,0.627907
2017-07-03 03:00:00,0.5570269,0.49411765
2017-07-03 04:00:00,0.41404682,0.31428573
2017-07-03 05:00:00,0.3614663,0.2857143
2017-07-03 06:00:00,0.44909632,0.54285717
2017-07-03 07:00:00,0.6948565,0.6666667
2017-07-03 08:00:00,0.8170112,0.8351893
2017-07-03 09:00:00,0.87680405,0.8784314
2017-07-03 10:00:00,0.8518752,0.87479407
2017-07-03 11:00:00,0.86430717,0.8375242
2017-07-03 12:00:00,0.85702306,0.8444816
2017-07-03 13:00:00,0.8530248,0.8310413
2017-07-03 14:00:00,0.84012246,0.8087912
2017-07-03 15:00:00,0.83933544,0.8562874
2017-07-03 16:00:00,0.8559009,0.8479624
2017-07-03 17:00:00,0.84817904,0.84727275
2017-07-03 18:00:00,0.8604101,0.8603531
2017-07-03 19:00:00,0.8581152,0.86821705
2017-07-03 20:00:00,0.854533,0.8265487
2017-07-03 21:00:00,0.8009366,0.871612
2017-07-03 22:00:00,0.89031816,0.8495868
2017-07-03 23:00:00,0.8149188,0.87348354
2017-07-04 00:00:00,0.86239266,0.7774869
2017-07-04 01:00:00,0.7167884,0.7015707
2017-07-04 02:00:00,0.66914654,0.64615387
2017-07-04 03:00:00,0.57143795,0.5060241
2017-07-04 04:00:00,0.40485102,0.3529412
2017-07-04 05:00:00,0.3824302,0.2647059
2017-07-04 06:00:00,0.46338508,0.4047619
2017-07-04 07:00:00,0.6465818,0.5833333
2017-07-04 08:00:00,0.7997921,0.8199052
2017-07-04 09:00:00,0.88692343,0.89464283
2017-07-04 10:00:00,0.8540126,0.8500824
2017-07-04 11:00:00,0.8416016,0.8611599
2017-07-04 12:00:00,0.87263274,0.83788705
2017-07-04 13:00:00,0.8412935,0.85142857
2017-07-04 14:00:00,0.8539737,0.82438016
2017-07-04 15:00:00,0.8415955,0.87025315
2017-07-04 16:00:00,0.86522174,0.8938714
2017-07-04 17:00:00,0.8681711,0.919708
2017-07-04 18:00:00,0.91377497,0.9095675
2017-07-04 19:00:00,0.93332475,0.9178886
2017-07-04 20:00:00,0.94655335,0.8719397
2017-07-04 21:00:00,0.8528736,0.8405018
2017-07-04 22:00:00,0.8192026,0.84082395
2017-07-04 23:00:00,0.8126079,0.8718381
2017-07-05 00:00:00,0.81560904,0.7811705
2017-07-05 01:00:00,0.6876189,0.7044335
2017-07-05 02:00:00,0.6480733,0.62204725
2017-07-05 03:00:00,0.5477131,0.5
2017-07-05 04:00:00,0.42167938,0.4390244
2017-07-05 05:00:00,0.3815322,0.3846154
2017-07-05 06:00:00,0.47035497,0.30952382
2017-07-05 07:00:00,0.60571563,0.5858586
2017-07-05 08:00:00,0.801102,0.80917877
2017-07-05 09:00:00,0.8816565,0.884808
2017-07-05 10:00:00,0.85066617,0.875
2017-07-05 11:00:00,0.85444516,0.8569277
2017-07-05 12:00:00,0.86452097,0.8662704
2017-07-05 13:00:00,0.8618879,0.8851675
2017-07-05 14:00:00,0.86429733,0.8552632
2017-07-05 15:00:00,0.8577057,0.90833336
2017-07-05 16:00:00,0.8882481,0.8942675
2017-07-05 17:00:00,0.8714416,0.9100529
2017-07-05 18:00:00,0.90883565,0.9018476
2017-07-05 19:00:00,0.91530156,0.93128836
2017-07-05 20:00:00,0.94477814,0.8888889
2017-07-05 21:00:00,0.85664046,0.85601264
2017-07-05 22:00:00,0.84336776,0.8848315
2017-07-05 23:00:00,0.88020325,0.8804841
2017-07-06 00:00:00,0.8015015,0.8207343
2017-07-06 01:00:00,0.7551903,0.7370892
2017-07-06 02:00:00,0.6722162,0.6
2017-07-06 03:00:00,0.5452163,0.5
2017-07-06 04:00:00,0.41672078,0.41379312
2017-07-06 05:00:00,0.3624434,0.30769232
2017-07-06 06:00:00,0.44678798,0.5423729
2017-07-06 07:00:00,0.68587136,0.62184876
2017-07-06 08:00:00,0.79286075,0.80253166
2017-07-06 09:00:00,0.8728975,0.8921933
2017-07-06 10:00:00,0.8662112,0.8676013
2017-07-06 11:00:00,0.85225993,0.87116563
2017-07-06 12:00:00,0.87712765,0.87958115
2017-07-06 13:00:00,0.8650467,0.8725166
2017-07-06 14:00:00,0.8628499,0.84423673
2017-07-06 15:00:00,0.8578789,0.89251703
2017-07-06 16:00:00,0.8774156,0.89602053
2017-07-06 17:00:00,0.87222284,0.8662252
2017-07-06 18:00:00,0.8836298,0.87969923
2017-07-06 19:00:00,0.9010048,0.90943396
2017-07-06 20:00:00,0.90080553,0.89127105
2017-07-06 21:00:00,0.846692,0.8464052
2017-07-06 22:00:00,0.8247629,0.86433566
2017-07-06 23:00:00,0.86549085,0.8788321
2017-07-07 00:00:00,0.83465093,0.78971964
2017-07-07 01:00:00,0.6984191,0.69756097
2017-07-07 02:00:00,0.6359417,0.6516129
2017-07-07 03:00:00,0.59769595,0.51086956
2017-07-07 04:00:00,0.42599124,0.33333334
2017-07-07 05:00:00,0.37790668,0.4047619
2017-07-07 06:00:00,0.4268715,0.53846157
2017-07-07 07:00:00,0.6891272,0.6815287
2017-07-07 08:00:00,0.8301619,0.78555304
2017-07-07 09:00:00,0.8475007,0.8634868
2017-07-07 10:00:00,0.85851,0.87445253
2017-07-07 11:00:00,0.8609062,0.8515008
2017-07-07 12:00:00,0.856251,0.8743094
2017-07-07 13:00:00,0.8674295,0.881203
2017-07-07 14:00:00,0.8627696,0.84792626
2017-07-07 15:00:00,0.8584478,0.8910649
2017-07-07 16:00:00,0.8803964,0.8894737
2017-07-07 17:00:00,0.8713619,0.90193707
2017-07-07 18:00:00,0.93093973,0.90246636
2017-07-07 19:00:00,0.90751487,0.913486
2017-07-07 20:00:00,0.919779,0.9263607
2017-07-07 21:00:00,0.92616445,0.93963
2017-07-07 22:00:00,0.9377669,0.9222689
2017-07-07 23:00:00,0.9156406,0.90262175
2017-07-08 00:00:00,0.89843446,0.80287474
2017-07-08 01:00:00,0.73822,0.6904762
2017-07-08 02:00:00,0.6261337,0.66906476
2017-07-08 03:00:00,0.5740994,0.5714286
2017-07-08 04:00:00,0.44450176,0.46268657
2017-07-08 05:00:00,0.45426852,0.3611111
2017-07-08 06:00:00,0.54847395,0.39534885
2017-07-08 07:00:00,0.67081755,0.6666667
2017-07-08 08:00:00,0.82470214,0.7949438
2017-07-08 09:00:00,0.85299325,0.847973
2017-07-08 10:00:00,0.8373076,0.8469218
2017-07-08 11:00:00,0.8515802,0.85714287
2017-07-08 12:00:00,0.86468375,0.8971722
2017-07-08 13:00:00,0.87260646,0.8974359
2017-07-08 14:00:00,0.8703626,0.8517588
2017-07-08 15:00:00,0.8641652,0.90570176
2017-07-08 16:00:00,0.88934046,0.87096775
2017-07-08 17:00:00,0.8583659,0.8635098
2017-07-08 18:00:00,0.8824161,0.8733728
2017-07-08 19:00:00,0.86413115,0.89786756
2017-07-08 20:00:00,0.8772621,0.8586956
2017-07-08 21:00:00,0.8082671,0.869146
2017-07-08 22:00:00,0.8606736,0.90203106
2017-07-08 23:00:00,0.8940616,0.8921801
2017-07-09 00:00:00,0.8459178,0.8115942
2017-07-09 01:00:00,0.7726327,0.7553957
2017-07-09 02:00:00,0.72396106,0.6948052
2017-07-09 03:00:00,0.62880003,0.5319149
2017-07-09 04:00:00,0.42457962,0.5
2017-07-09 05:00:00,0.42486697,0.3611111
2017-07-09 06:00:00,0.4862181,0.5344828
2017-07-09 07:00:00,0.6965446,0.67105263
2017-07-09 08:00:00,0.81293684,0.78397214
2017-07-09 09:00:00,0.8482686,0.82857144
2017-07-09 10:00:00,0.83574474,0.84094757
2017-07-09 11:00:00,0.8479295,0.8540373
2017-07-09 12:00:00,0.86363643,0.8936743
2017-07-09 13:00:00,0.8707014,0.88142294
2017-07-09 14:00:00,0.8647248,0.85772914
2017-07-09 15:00:00,0.8681764,0.9002268
2017-07-09 16:00:00,0.8844525,0.8939226
2017-07-09 17:00:00,0.8738892,0.89768577
2017-07-09 18:00:00,0.9273752,0.9085366
2017-07-09 19:00:00,0.92571026,0.91131854
2017-07-09 20:00:00,0.9061853,0.8828006
2017-07-09 21:00:00,0.85236174,0.8797814
2017-07-09 22:00:00,0.8717938,0.90163934
2017-07-09 23:00:00,0.8861967,0.87982196
2017-07-10 00:00:00,0.827266,0.8551859
2017-07-10 01:00:00,0.82469565,0.7175926
2017-07-10 02:00:00,0.6392673,0.6533333
2017-07-10 03:00:00,0.6044963,0.5733333
2017-07-10 04:00:00,0.4423292,0.4
2017-07-10 05:00:00,0.3934178,0.4318182
2017-07-10 06:00:00,0.4612438,0.38636363
2017-07-10 07:00:00,0.6291932,0.6573427
2017-07-10 08:00:00,0.81048477,0.8480392
2017-07-10 09:00:00,0.8969705,0.8813869
2017-07-10 10:00:00,0.8507137,0.8808824
2017-07-10 11:00:00,0.8701216,0.8405573
2017-07-10 12:00:00,0.8596436,0.85271317
2017-07-10 13:00:00,0.8592566,0.83950615
2017-07-10 14:00:00,0.8414911,0.8448276
2017-07-10 15:00:00,0.853451,0.88873994
2017-07-10 16:00:00,0.87004673,0.87623066
2017-07-10 17:00:00,0.8689778,0.8366337
2017-07-10 18:00:00,0.86370885,0.89014083
2017-07-10 19:00:00,0.92135155,0.9183908
2017-07-10 20:00:00,0.89202297,0.8755427
2017-07-10 21:00:00,0.83898,0.83523655
2017-07-10 22:00:00,0.83313924,0.88838613
2017-07-10 23:00:00,0.9105647,0.8731884
2017-07-11 00:00:00,0.77813953,0.8104738
2017-07-11 01:00:00,0.74933934,0.74396133
2017-07-11 02:00:00,0.6575699,0.6308725
2017-07-11 03:00:00,0.58980787,0.65656567
2017-07-11 04:00:00,0.5328357,0.5
2017-07-11 05:00:00,0.42041492,0.3888889
2017-07-11 06:00:00,0.45711726,0.36363637
2017-07-11 07:00:00,0.6106093,0.6
2017-07-11 08:00:00,0.77673435,0.83111113
2017-07-11 09:00:00,0.8907188,0.8954704
2017-07-11 10:00:00,0.86770165,0.8549223
2017-07-11 11:00:00,0.84631383,0.83387095
2017-07-11 12:00:00,0.864926,0.8639144
2017-07-11 13:00:00,0.8639956,0.8679245
2017-07-11 14:00:00,0.8502115,0.82495344
2017-07-11 15:00:00,0.846698,0.87310344
2017-07-11 16:00:00,0.8706184,0.872
2017-07-11 17:00:00,0.8569732,0.87308866
2017-07-11 18:00:00,0.8830449,0.8800558
2017-07-11 19:00:00,0.8902468,0.8819444
2017-07-11 20:00:00,0.8784082,0.8350877
2017-07-11 21:00:00,0.8099749,0.8474843
2017-07-11 22:00:00,0.83914995,0.8819242
2017-07-11 23:00:00,0.85530776,0.8682432
2017-07-12 00:00:00,0.8151034,0.81674206
2017-07-12 01:00:00,0.7812877,0.69417477
2017-07-12 02:00:00,0.63713264,0.6328125
2017-07-12 03:00:00,0.5749554,0.56122446
2017-07-12 04:00:00,0.42272782,0.3488372
2017-07-12 05:00:00,0.38714853,0.4074074
2017-07-12 06:00:00,0.47706848,0.39285713
2017-07-12 07:00:00,0.64762104,0.61417323
2017-07-12 08:00:00,0.81012213,0.8112745
2017-07-12 09:00:00,0.880402,0.8855219
2017-07-12 10:00:00,0.85453063,0.8739612
2017-07-12 11:00:00,0.8577637,0.8356164
2017-07-12 12:00:00,0.8557277,0.86601305
2017-07-12 13:00:00,0.86353105,0.83653843
2017-07-12 14:00:00,0.83897585,0.86226684
2017-07-12 15:00:00,0.86536974,0.9193206
2017-07-12 16:00:00,0.8798285,0.871547
2017-07-12 17:00:00,0.86836046,0.85863096
2017-07-12 18:00:00,0.88947415,0.8734568
2017-07-12 19:00:00,0.8931759,0.88770056
2017-07-12 20:00:00,0.8361974,0.8506711
2017-07-12 21:00:00,0.8045333,0.839527
2017-07-12 22:00:00,0.81050277,0.88721806
2017-07-12 23:00:00,0.8870198,0.87240356
2017-07-13 00:00:00,0.8042266,0.76765376
2017-07-13 01:00:00,0.7140036,0.75518674
2017-07-13 02:00:00,0.72528416,0.640625
2017-07-13 03:00:00,0.561394,0.5555556
2017-07-13 04:00:00,0.45524463,0.46551725
2017-07-13 05:00:00,0.40230915,0.35897437
2017-07-13 06:00:00,0.50113577,0.47272727
2017-07-13 07:00:00,0.6890174,0.55
2017-07-13 08:00:00,0.7712216,0.8365591
2017-07-13 09:00:00,0.8896088,0.875226
2017-07-13 10:00:00,0.83878773,0.8679578
2017-07-13 11:00:00,0.85712975,0.8489933
2017-07-13 12:00:00,0.8659278,0.8822674
2017-07-13 13:00:00,0.8698259,0.8417266
2017-07-13 14:00:00,0.84355545,0.82129276
2017-07-13 15:00:00,0.8518616,0.8684583
2017-07-13 16:00:00,0.85940623,0.85179406
2017-07-13 17:00:00,0.8489142,0.8149351
2017-07-13 18:00:00,0.8407809,0.8602941
2017-07-13 19:00:00,0.8816538,0.8689655
2017-07-13 20:00:00,0.831625,0.85714287
2017-07-13 21:00:00,0.81959367,0.8608838
2017-07-13 22:00:00,0.8532608,0.8778523
2017-07-13 23:00:00,0.8825898,0.88130563
2017-07-14 00:00:00,0.86713296,0.81595093
2017-07-14 01:00:00,0.7761935,0.74885845
2017-07-14 02:00:00,0.7176292,0.6044776
2017-07-14 03:00:00,0.5312406,0.53846157
2017-07-14 04:00:00,0.44552082,0.42372882
2017-07-14 05:00:00,0.37386996,0.36363637
2017-07-14 06:00:00,0.45972663,0.51111114
2017-07-14 07:00:00,0.67708945,0.72820514
2017-07-14 08:00:00,0.8476933,0.8892989
2017-07-14 09:00:00,0.9044489,0.877408
2017-07-14 10:00:00,0.8464493,0.8891892
2017-07-14 11:00:00,0.8849163,0.8527273
2017-07-14 12:00:00,0.86378616,0.85967743
2017-07-14 13:00:00,0.86063695,0.84678745
2017-07-14 14:00:00,0.8490112,0.85294116
2017-07-14 15:00:00,0.85733557,0.87890625
2017-07-14 16:00:00,0.86789834,0.88526726
2017-07-14 17:00:00,0.87697756,0.880597
2017-07-14 18:00:00,0.9027868,0.9129943
2017-07-14 19:00:00,0.9243922,0.9193324
2017-07-14 20:00:00,0.91586834,0.8729198
2017-07-14 21:00:00,0.85298437,0.87231183
2017-07-14 22:00:00,0.8902819,0.89932126
2017-07-14 23:00:00,0.88623583,0.90575916
2017-07-15 00:00:00,0.84240663,0.82
2017-07-15 01:00:00,0.75904846,0.72727275
2017-07-15 02:00:00,0.6791965,0.6918919
2017-07-15 03:00:00,0.6293589,0.5825243
2017-07-15 04:00:00,0.43602914,0.4181818
2017-07-15 05:00:00,0.42095572,0.44
2017-07-15 06:00:00,0.48544937,0.50793654
2017-07-15 07:00:00,0.678776,0.6862745
2017-07-15 08:00:00,0.82679886,0.76666665
2017-07-15 09:00:00,0.837343,0.85446984
2017-07-15 10:00:00,0.8545354,0.8537005
2017-07-15 11:00:00,0.84943956,0.8541667
2017-07-15 12:00:00,0.86226654,0.86748636
2017-07-15 13:00:00,0.8618253,0.876161
2017-07-15 14:00:00,0.8623821,0.87306064
2017-07-15 15:00:00,0.8685185,0.88380283
2017-07-15 16:00:00,0.87587965,0.8706786
2017-07-15 17:00:00,0.8713676,0.8704663
2017-07-15 18:00:00,0.8930444,0.88423645
2017-07-15 19:00:00,0.8799607,0.92270994
2017-07-15 20:00:00,0.9128104,0.88915956
2017-07-15 21:00:00,0.85675275,0.85369533
2017-07-15 22:00:00,0.84768856,0.8957126
2017-07-15 23:00:00,0.90910447,0.9007833
2017-07-16 00:00:00,0.8287519,0.8534923
2017-07-16 01:00:00,0.80214125,0.8111888
2017-07-16 02:00:00,0.7708498,0.70108694
2017-07-16 03:00:00,0.64778316,0.5116279
2017-07-16 04:00:00,0.4364361,0.41791046
2017-07-16 05:00:00,0.38051352,0.46153846
2017-07-16 06:00:00,0.4140092,0.46296296
2017-07-16 07:00:00,0.62870955,0.65873015
2017-07-16 08:00:00,0.79483706,0.7649123
2017-07-16 09:00:00,0.8464389,0.80789477
2017-07-16 10:00:00,0.84452236,0.80943024
