,predict,real
2018-10-01 13:00:00,0.3434315,0.370625
2018-10-01 14:00:00,0.35188,0.34907976
2018-10-01 15:00:00,0.35170487,0.36481804
2018-10-01 16:00:00,0.38462898,0.4014766
2018-10-01 17:00:00,0.44233248,0.4712171
2018-10-01 18:00:00,0.57738006,0.66236794
2018-10-01 19:00:00,0.6063923,0.60079557
2018-10-01 20:00:00,0.45530626,0.4892289
2018-10-01 21:00:00,0.37132433,0.35600126
2018-10-01 22:00:00,0.26277304,0.2767012
2018-10-01 23:00:00,0.1860557,0.20657894
2018-10-02 00:00:00,0.12225493,0.1337278
2018-10-02 01:00:00,0.061570335,0.074592076
2018-10-02 02:00:00,0.023375608,0.05472637
2018-10-02 03:00:00,0.023620375,0.03305785
2018-10-02 04:00:00,0.016307779,0.012820513
2018-10-02 05:00:00,0.0021580085,0.04411765
2018-10-02 06:00:00,0.14152896,0.09756097
2018-10-02 07:00:00,0.1954549,0.26904762
2018-10-02 08:00:00,0.43360582,0.44053528
2018-10-02 09:00:00,0.55082613,0.56387603
2018-10-02 10:00:00,0.46477604,0.4714921
2018-10-02 11:00:00,0.34649998,0.33616012
2018-10-02 12:00:00,0.33013007,0.30950728
2018-10-02 13:00:00,0.34697184,0.36007026
2018-10-02 14:00:00,0.35740304,0.37815833
2018-10-02 15:00:00,0.37399015,0.37603533
2018-10-02 16:00:00,0.39040974,0.38718015
2018-10-02 17:00:00,0.43547192,0.45223188
2018-10-02 18:00:00,0.5591386,0.5788823
2018-10-02 19:00:00,0.5633533,0.598234
2018-10-02 20:00:00,0.4816081,0.4681846
2018-10-02 21:00:00,0.36119613,0.35444176
2018-10-02 22:00:00,0.28430563,0.2792944
2018-10-02 23:00:00,0.20761395,0.15082957
2018-10-03 00:00:00,0.09629746,0.04
2018-10-03 01:00:00,-0.02650445,0.013422819
2018-10-03 02:00:00,0.009948693,0.025806451
2018-10-03 03:00:00,0.0029934198,0.019607844
2018-10-03 04:00:00,0.032831855,0.0
2018-10-03 05:00:00,0.018720701,0.061946902
2018-10-03 06:00:00,0.26403242,0.112068966
2018-10-03 07:00:00,0.10768509,0.26277724
2018-10-03 08:00:00,0.40390897,0.43718812
2018-10-03 09:00:00,0.49125263,0.5985164
2018-10-03 10:00:00,0.49337712,0.52297723
2018-10-03 11:00:00,0.3768794,0.35500994
2018-10-03 12:00:00,0.3236297,0.34014338
2018-10-03 13:00:00,0.35906,0.39406902
2018-10-03 14:00:00,0.39775133,0.40783218
2018-10-03 15:00:00,0.40214708,0.41045183
2018-10-03 16:00:00,0.4179709,0.42737153
2018-10-03 17:00:00,0.47734234,0.4819301
2018-10-03 18:00:00,0.5819782,0.6505982
2018-10-03 19:00:00,0.61908686,0.64288396
2018-10-03 20:00:00,0.505398,0.5125498
2018-10-03 21:00:00,0.38956836,0.3679189
2018-10-03 22:00:00,0.28678453,0.3013312
2018-10-03 23:00:00,0.20353627,0.2418373
2018-10-04 00:00:00,0.14734472,0.17303006
2018-10-04 01:00:00,0.09721878,0.12321428
2018-10-04 02:00:00,0.071379825,0.046332046
2018-10-04 03:00:00,-0.0030506104,0.0060975607
2018-10-04 04:00:00,-0.027561702,0.02247191
2018-10-04 05:00:00,0.0005426407,0.015625
2018-10-04 06:00:00,0.053749584,0.09774436
2018-10-04 07:00:00,0.2362963,0.2716418
2018-10-04 08:00:00,0.46218368,0.46342504
2018-10-04 09:00:00,0.5871145,0.69208443
2018-10-04 10:00:00,0.5503429,0.5118426
2018-10-04 11:00:00,0.23195937,0.35164836
2018-10-04 12:00:00,0.22814555,0.36569148
2018-10-04 13:00:00,0.35765085,0.41344818
2018-10-04 14:00:00,0.36482552,0.41195476
2018-10-04 15:00:00,0.3941876,0.42623842
2018-10-04 16:00:00,0.43089822,0.45247054
2018-10-04 17:00:00,0.49449417,0.55027825
2018-10-04 18:00:00,0.64620876,0.47119758
2018-10-04 19:00:00,0.41660234,0.6098146
2018-10-04 20:00:00,0.44729802,0.46090442
2018-10-04 21:00:00,0.3834307,0.391214
2018-10-04 22:00:00,0.28564766,0.35289323
2018-10-04 23:00:00,0.2610833,0.393972
2018-10-05 00:00:00,0.24676028,0.18527316
2018-10-05 01:00:00,0.09302911,0.2153025
2018-10-05 02:00:00,0.13492106,0.09003215
2018-10-05 03:00:00,0.06793867,0.038674034
2018-10-05 04:00:00,0.014315493,0.030612245
2018-10-05 05:00:00,0.002159223,0.015267176
2018-10-05 06:00:00,0.0047972053,0.09437751
2018-10-05 07:00:00,0.16503698,0.24399777
2018-10-05 08:00:00,0.4025683,0.42533827
2018-10-05 09:00:00,0.5851323,0.5690407
2018-10-05 10:00:00,0.47084212,0.51161355
2018-10-05 11:00:00,0.35956398,0.4131854
2018-10-05 12:00:00,0.30402884,0.3673604
2018-10-05 13:00:00,0.35069358,0.43097016
2018-10-05 14:00:00,0.41913158,0.44101942
2018-10-05 15:00:00,0.44230172,0.46130323
2018-10-05 16:00:00,0.45738783,0.47693306
2018-10-05 17:00:00,0.49034125,0.52268004
2018-10-05 18:00:00,0.56236327,0.6452111
2018-10-05 19:00:00,0.56305176,0.58697635
2018-10-05 20:00:00,0.45493397,0.46528906
2018-10-05 21:00:00,0.36261928,0.35227272
2018-10-05 22:00:00,0.2699349,0.26494896
2018-10-05 23:00:00,0.19057806,0.22649573
2018-10-06 00:00:00,0.14456108,0.21111111
