,predict,real
2018-12-01 13:00:00,0.5879298,0.6557769
2018-12-01 14:00:00,0.63836265,0.66907436
2018-12-01 15:00:00,0.657611,0.6380818
2018-12-01 16:00:00,0.5945619,0.62933624
2018-12-01 17:00:00,0.584186,0.61360025
2018-12-01 18:00:00,0.5520777,0.5652854
2018-12-01 19:00:00,0.48029834,0.3635004
2018-12-01 20:00:00,0.255468,0.32077393
2018-12-01 21:00:00,0.21521574,0.24246772
2018-12-01 22:00:00,0.20961687,0.21368715
2018-12-01 23:00:00,0.20591849,0.21789321
2018-12-02 00:00:00,0.13284253,0.17590822
2018-12-02 01:00:00,0.10215884,0.123809524
2018-12-02 02:00:00,0.097505964,0.11214953
2018-12-02 03:00:00,0.075609535,0.05376344
2018-12-02 04:00:00,0.04442046,0.03508772
2018-12-02 05:00:00,0.06442336,0.020833334
2018-12-02 06:00:00,0.02098053,0.0
2018-12-02 07:00:00,0.024171911,0.042857144
2018-12-02 08:00:00,0.12425412,0.037037037
2018-12-02 09:00:00,0.07881211,0.120300755
2018-12-02 10:00:00,0.24537104,0.20722891
2018-12-02 11:00:00,0.32328498,0.2640306
2018-12-02 12:00:00,0.30660748,0.40155807
2018-12-02 13:00:00,0.3558517,0.463595
2018-12-02 14:00:00,0.40627503,0.46772486
2018-12-02 15:00:00,0.49345148,0.43006778
2018-12-02 16:00:00,0.41729003,0.4
2018-12-02 17:00:00,0.389158,0.42988205
2018-12-02 18:00:00,0.40592676,0.3905032
2018-12-02 19:00:00,0.33305633,0.34987593
2018-12-02 20:00:00,0.27135956,0.3592989
2018-12-02 21:00:00,0.26645827,0.23076923
2018-12-02 22:00:00,0.18831617,0.22881356
2018-12-02 23:00:00,0.15947218,0.21865444
2018-12-03 00:00:00,0.14097926,0.17225951
2018-12-03 01:00:00,0.12490672,0.12765957
2018-12-03 02:00:00,0.09111161,0.049586777
2018-12-03 03:00:00,0.042439647,0.015151516
2018-12-03 04:00:00,0.019476034,0.0
2018-12-03 05:00:00,0.0281282,0.046511628
2018-12-03 06:00:00,0.07647251,0.20661157
2018-12-03 07:00:00,0.40014815,0.45398393
2018-12-03 08:00:00,0.62536156,0.6680475
2018-12-03 09:00:00,0.7355343,0.8085461
2018-12-03 10:00:00,0.7165633,0.70956075
2018-12-03 11:00:00,0.49169815,0.49638554
2018-12-03 12:00:00,0.43758196,0.4744489
2018-12-03 13:00:00,0.5104925,0.5114638
2018-12-03 14:00:00,0.50079125,0.50906736
2018-12-03 15:00:00,0.44139946,0.52306426
2018-12-03 16:00:00,0.4941067,0.55787474
2018-12-03 17:00:00,0.60315156,0.6376079
2018-12-03 18:00:00,0.76636875,0.77061063
2018-12-03 19:00:00,0.7785367,0.78455585
2018-12-03 20:00:00,0.65594345,0.65399885
2018-12-03 21:00:00,0.5219621,0.55936563
