,predict,real
2017-08-01 13:00:00,0.85534453,0.8454546
2017-08-01 14:00:00,0.84802353,0.8175676
2017-08-01 15:00:00,0.8422146,0.8835443
2017-08-01 16:00:00,0.8705584,0.8688742
2017-08-01 17:00:00,0.8647995,0.8632353
2017-08-01 18:00:00,0.8831184,0.8712737
2017-08-01 19:00:00,0.88801,0.89727724
2017-08-01 20:00:00,0.8839953,0.8555377
2017-08-01 21:00:00,0.8268126,0.8618968
2017-08-01 22:00:00,0.8509996,0.8538813
2017-08-01 23:00:00,0.81493306,0.88022286
2017-08-02 00:00:00,0.83541834,0.7936842
2017-08-02 01:00:00,0.72718716,0.73913044
2017-08-02 02:00:00,0.6818439,0.6666667
2017-08-02 03:00:00,0.5640466,0.5740741
2017-08-02 04:00:00,0.47193068,0.45454547
2017-08-02 05:00:00,0.39258075,0.3962264
2017-08-02 06:00:00,0.44963217,0.5483871
2017-08-02 07:00:00,0.65532863,0.5981308
2017-08-02 08:00:00,0.7504715,0.8411215
2017-08-02 09:00:00,0.8654678,0.88795984
2017-08-02 10:00:00,0.8524616,0.8903509
2017-08-02 11:00:00,0.8565322,0.8616352
2017-08-02 12:00:00,0.8480648,0.84437084
2017-08-02 13:00:00,0.8476901,0.8606965
2017-08-02 14:00:00,0.85702074,0.836036
2017-08-02 15:00:00,0.84893024,0.87891155
2017-08-02 16:00:00,0.87063706,0.8835404
2017-08-02 17:00:00,0.87461245,0.8557845
2017-08-02 18:00:00,0.8808954,0.8595989
2017-08-02 19:00:00,0.87504077,0.9163498
2017-08-02 20:00:00,0.9053174,0.8631922
2017-08-02 21:00:00,0.81735194,0.87298745
2017-08-02 22:00:00,0.86478615,0.8684211
2017-08-02 23:00:00,0.8305986,0.8495413
2017-08-03 00:00:00,0.7981421,0.80088496
2017-08-03 01:00:00,0.7415205,0.74358976
2017-08-03 02:00:00,0.6673123,0.5564516
2017-08-03 03:00:00,0.46998274,0.5591398
2017-08-03 04:00:00,0.42630762,0.44827586
2017-08-03 05:00:00,0.42094505,0.5
2017-08-03 06:00:00,0.5371363,0.39130434
2017-08-03 07:00:00,0.64143765,0.6037736
2017-08-03 08:00:00,0.7730867,0.801956
2017-08-03 09:00:00,0.84600663,0.90759075
2017-08-03 10:00:00,0.8606818,0.8640777
2017-08-03 11:00:00,0.8415599,0.84976524
2017-08-03 12:00:00,0.8441453,0.82964224
2017-08-03 13:00:00,0.83958864,0.8442777
2017-08-03 14:00:00,0.84912455,0.8550247
2017-08-03 15:00:00,0.8550644,0.9133409
2017-08-03 16:00:00,0.8820245,0.89460784
2017-08-03 17:00:00,0.8781508,0.8643617
2017-08-03 18:00:00,0.8745464,0.91513294
2017-08-03 19:00:00,0.96616995,0.9230769
2017-08-03 20:00:00,0.901469,0.88022286
2017-08-03 21:00:00,0.87089384,0.8639456
2017-08-03 22:00:00,0.84159636,0.8646362
2017-08-03 23:00:00,0.8161725,0.82723576
2017-08-04 00:00:00,0.75336426,0.7940447
2017-08-04 01:00:00,0.70767874,0.6903553
2017-08-04 02:00:00,0.5874073,0.5735294
2017-08-04 03:00:00,0.48036394,0.56666666
2017-08-04 04:00:00,0.4323415,0.42857143
2017-08-04 05:00:00,0.43347952,0.3548387
2017-08-04 06:00:00,0.48611814,0.4909091
2017-08-04 07:00:00,0.68775487,0.63114756
2017-08-04 08:00:00,0.787171,0.83027524
2017-08-04 09:00:00,0.85245204,0.8899836
2017-08-04 10:00:00,0.8514384,0.8828829
2017-08-04 11:00:00,0.8501837,0.84313726
2017-08-04 12:00:00,0.84023976,0.84390247
2017-08-04 13:00:00,0.84606767,0.8480138
2017-08-04 14:00:00,0.84977233,0.829932
2017-08-04 15:00:00,0.8457668,0.87863463
2017-08-04 16:00:00,0.86802256,0.89659685
2017-08-04 17:00:00,0.8776177,0.91203105
2017-08-04 18:00:00,0.91238976,0.92957747
2017-08-04 19:00:00,0.96436036,0.91417426
2017-08-04 20:00:00,0.9151627,0.8855508
2017-08-04 21:00:00,0.8889123,0.86996907
2017-08-04 22:00:00,0.8622751,0.8763587
2017-08-04 23:00:00,0.84044933,0.87535816
2017-08-05 00:00:00,0.80930865,0.75529414
2017-08-05 01:00:00,0.66280043,0.69266057
