,predict,real
2018-09-01 13:00:00,0.10533905,0.11624834874504623
2018-09-01 14:00:00,0.0748066,0.09930313588850175
2018-09-01 15:00:00,0.062954515,0.07629427792915532
2018-09-01 16:00:00,0.049130023,0.05069124423963134
2018-09-01 17:00:00,0.044178993,0.038461538461538464
2018-09-01 18:00:00,0.02420935,0.041666666666666664
2018-09-01 19:00:00,0.024425954,0.06790123456790123
2018-09-01 20:00:00,0.13547209,0.10039113428943937
2018-09-01 21:00:00,0.19767341,0.17833109017496634
2018-09-01 22:00:00,0.28485644,0.2645133129637713
2018-09-01 23:00:00,0.3090235,0.32980379943942695
2018-09-02 00:00:00,0.32928252,0.38939197930142305
2018-09-02 01:00:00,0.37269273,0.40237099023709905
2018-09-02 02:00:00,0.37861058,0.4247191011235955
2018-09-02 03:00:00,0.37861058,0.4153498871331828
2018-09-02 04:00:00,0.407162,0.44067067927773
2018-09-02 05:00:00,0.42237642,0.43077573451701545
2018-09-02 06:00:00,0.4472004,0.4225913621262459
2018-09-02 07:00:00,0.4448987,0.36915225404026086
2018-09-02 08:00:00,0.39870703,0.32691029900332225
2018-09-02 09:00:00,0.3034597,0.26534140017286084
2018-09-02 10:00:00,0.26369792,0.21008902077151334
2018-09-02 11:00:00,0.21275845,0.1714708056171471
2018-09-02 12:00:00,0.2190105,0.18242677824267783
2018-09-02 13:00:00,0.10766259,0.14639905548996457
2018-09-02 14:00:00,0.071838975,0.09025270758122744
2018-09-02 15:00:00,0.05998689,0.05698005698005698
2018-09-02 16:00:00,0.046162397,0.0321285140562249
2018-09-02 17:00:00,0.041211367,0.038461538461538464
2018-09-02 18:00:00,0.026532888,0.01694915254237288
2018-09-02 19:00:00,0.026749492,0.05338078291814947
2018-09-02 20:00:00,0.13779563,0.0735042735042735
2018-09-02 21:00:00,0.19999695,0.18332022029897718
2018-09-02 22:00:00,0.28718,0.243771372740596
2018-09-02 23:00:00,0.31134707,0.32719771501110756
2018-09-03 00:00:00,0.3316061,0.382011116725619
2018-09-03 01:00:00,0.37961197,0.45218906556305816
2018-09-03 02:00:00,0.3855298,0.45240470963879464
2018-09-03 03:00:00,0.3855298,0.46268065729558505
2018-09-03 04:00:00,0.41408122,0.45964714714714716
2018-09-03 05:00:00,0.42929563,0.44274960380348655
2018-09-03 06:00:00,0.44928503,0.4560203283815481
2018-09-03 07:00:00,0.44698334,0.4424778761061947
2018-09-03 08:00:00,0.39729932,0.4153071017274472
2018-09-03 09:00:00,0.30205202,0.3335679099225897
2018-09-03 10:00:00,0.2622902,0.2548926014319809
2018-09-03 11:00:00,0.20134065,0.23503325942350334
2018-09-03 12:00:00,0.16362268,0.188580015026296
2018-09-03 13:00:00,0.06947407,0.16666666666666666
2018-09-03 14:00:00,0.038779765,0.05803571428571429
2018-09-03 15:00:00,0.03339073,0.07590759075907591
2018-09-03 16:00:00,0.022631615,0.06557377049180328
2018-09-03 17:00:00,0.022631615,0.017241379310344827
2018-09-03 18:00:00,0.07565802,0.043795620437956206
2018-09-03 19:00:00,0.21908432,0.058823529411764705
2018-09-03 20:00:00,0.3355122,0.1213235294117647
2018-09-03 21:00:00,0.44077513,0.17563739376770537
2018-09-03 22:00:00,0.3415597,0.267709691438505
2018-09-03 23:00:00,0.24875209,0.34924545734524176
2018-09-04 00:00:00,0.24635863,0.37172503242542154
2018-09-04 01:00:00,0.26654476,0.40543049431422606
2018-09-04 02:00:00,0.2868736,0.4057971014492754
2018-09-04 03:00:00,0.2868736,0.4020100502512563
2018-09-04 04:00:00,0.32657093,0.41241890639481
2018-09-04 05:00:00,0.3859979,0.4138707498311191
2018-09-04 06:00:00,0.5252287,0.4228833953183111
2018-09-04 07:00:00,0.5252287,0.4047672588261749
2018-09-04 08:00:00,0.45428884,0.35832872163807417
2018-09-04 09:00:00,0.3621968,0.2836052836052836
2018-09-04 10:00:00,0.2754471,0.2288888888888889
2018-09-04 11:00:00,0.21327198,0.19404069767441862
2018-09-04 12:00:00,0.1719425,0.11124845488257108
2018-09-04 13:00:00,0.081319004,0.05741626794258373
2018-09-04 14:00:00,0.0506247,0.037914691943127965
2018-09-04 15:00:00,0.045235664,0.051470588235294115
2018-09-04 16:00:00,0.032976866,0.014285714285714285
2018-09-04 17:00:00,0.032976866,0.03076923076923077
2018-09-04 18:00:00,0.08821592,0.09239130434782608
2018-09-04 19:00:00,0.23164222,0.24227799227799227
2018-09-04 20:00:00,0.33744794,0.3866858928142273
2018-09-04 21:00:00,0.45470092,0.48696625619702544
2018-09-04 22:00:00,0.36910743,0.40186246418338106
2018-09-04 23:00:00,0.28759974,0.27208480565371024
2018-09-05 00:00:00,0.28520626,0.28812166050143856
2018-09-05 01:00:00,0.3053924,0.2947774272695408
2018-09-05 02:00:00,0.317538,0.3142367066895369
2018-09-05 03:00:00,0.317538,0.3284547311095984
2018-09-05 04:00:00,0.3529079,0.3639661426844015
2018-09-05 05:00:00,0.4041444,0.42301605245308616
2018-09-05 06:00:00,0.5313015,0.5593532272906534
2018-09-05 07:00:00,0.5313015,0.5611501757910597
2018-09-05 08:00:00,0.473857,0.4766233766233766
2018-09-05 09:00:00,0.38176495,0.35136707388016286
2018-09-05 10:00:00,0.29501528,0.46417445482866043
2018-09-05 11:00:00,0.23011011,0.21904127829560585
2018-09-05 12:00:00,0.18771991,0.13073394495412843
2018-09-05 13:00:00,0.082910776,0.10222222222222223
2018-09-05 14:00:00,0.05221647,0.031578947368421054
2018-09-05 15:00:00,0.046827435,0.056338028169014086
2018-09-05 16:00:00,0.033002943,0.02702702702702703
2018-09-05 17:00:00,0.033002943,0.024390243902439025
2018-09-05 18:00:00,0.088241994,0.10764430577223089
2018-09-05 19:00:00,0.2316683,0.2941929974380871
2018-09-05 20:00:00,0.33298802,0.45348586229225124
2018-09-05 21:00:00,0.45622295,0.5779282329045362
2018-09-05 22:00:00,0.37996915,0.4762578298646191
2018-09-05 23:00:00,0.2984615,0.33952998947737634
2018-09-06 00:00:00,0.296068,0.31402214022140224
2018-09-06 01:00:00,0.32180566,0.3797549967762734
2018-09-06 02:00:00,0.33395123,0.367739898989899
2018-09-06 03:00:00,0.33395123,0.39871005570214013
2018-09-06 04:00:00,0.3693211,0.3761415525114155
2018-09-06 05:00:00,0.4158581,0.41281936351411924
2018-09-06 06:00:00,0.5372348,0.563911704312115
2018-09-06 07:00:00,0.5349331,0.593953264273669
2018-09-06 08:00:00,0.4727052,0.47118463180362863
2018-09-06 09:00:00,0.38061312,0.377247115642608
2018-09-06 10:00:00,0.28614575,0.2946219797349961
2018-09-06 11:00:00,0.22124049,0.21218961625282168
2018-09-06 12:00:00,0.17541412,0.15311004784688995
2018-09-06 13:00:00,0.08650839,0.08876811594202899
2018-09-06 14:00:00,0.055814087,0.05263157894736842
2018-09-06 15:00:00,0.050425053,0.031746031746031744
2018-09-06 16:00:00,0.03660056,0.014492753623188406
2018-09-06 17:00:00,0.03660056,0.017094017094017096
2018-09-06 18:00:00,0.09183961,0.11282051282051282
2018-09-06 19:00:00,0.23526591,0.2763703362505758
2018-09-06 20:00:00,0.33658564,0.4157033805888768
2018-09-06 21:00:00,0.45982057,0.5400478978179883
2018-09-06 22:00:00,0.38356677,0.4915594855305466
2018-09-06 23:00:00,0.3020591,0.30722677109291563
2018-09-07 00:00:00,0.29966563,0.3016822429906542
2018-09-07 01:00:00,0.32540327,0.31806367771280053
2018-09-07 02:00:00,0.33754885,0.3250490516677567
2018-09-07 03:00:00,0.33754885,0.3244776119402985
2018-09-07 04:00:00,0.37291873,0.3595890410958904
2018-09-07 05:00:00,0.41831034,0.41017488076311603
2018-09-07 06:00:00,0.5373577,0.55179788798289
2018-09-07 07:00:00,0.535056,0.5166585405493256
2018-09-07 08:00:00,0.45714912,0.3789110618378911
2018-09-07 09:00:00,0.3650571,0.34760545512210594
2018-09-07 10:00:00,0.28631824,0.2727655986509275
2018-09-07 11:00:00,0.22141302,0.21523517382413088
2018-09-07 12:00:00,0.17558664,0.15609756097560976
2018-09-07 13:00:00,0.09664258,0.10852713178294573
2018-09-07 14:00:00,0.06081891,0.052795031055900624
2018-09-07 15:00:00,0.055429935,0.03804347826086957
2018-09-07 16:00:00,0.041605443,0.008547008547008548
2018-09-07 17:00:00,0.041605443,0.03597122302158273
2018-09-07 18:00:00,0.0902715,0.10611510791366907
2018-09-07 19:00:00,0.23369774,0.24031777557100298
2018-09-07 20:00:00,0.33532092,0.40206912767458264
2018-09-07 21:00:00,0.45855582,0.5385989010989011
2018-09-07 22:00:00,0.38230202,0.47871741983873994
2018-09-07 23:00:00,0.316733,0.45791355216119595
2018-09-08 00:00:00,0.31433952,0.30658159838818
2018-09-08 01:00:00,0.34058702,0.34746000561324725
2018-09-08 02:00:00,0.34650487,0.3601174586225307
2018-09-08 03:00:00,0.34650487,0.38315421144713824
2018-09-08 04:00:00,0.3818747,0.42519326966803095
2018-09-08 05:00:00,0.42726636,0.47623468251021167
2018-09-08 06:00:00,0.5304573,0.5672755338307178
2018-09-08 07:00:00,0.5281556,0.5245376438036988
