,predict,real
2018-12-01 13:00:00,0.16395429,0.19585987261146498
2018-12-01 14:00:00,0.15717211,0.15883668903803133
2018-12-01 15:00:00,0.09467894,0.08677685950413223
2018-12-01 16:00:00,0.09467894,0.05806451612903226
2018-12-01 17:00:00,0.09467894,0.047619047619047616
2018-12-01 18:00:00,0.12093854,0.05504587155963303
2018-12-01 19:00:00,0.21927953,0.11678832116788321
2018-12-01 20:00:00,0.51154786,0.20417287630402384
2018-12-01 21:00:00,0.6101029,0.38918507235338917
2018-12-01 22:00:00,0.6101029,0.523342670401494
2018-12-01 23:00:00,0.62273806,0.5771692745376956
2018-12-02 00:00:00,0.62273806,0.6225386246591942
2018-12-02 01:00:00,0.62273806,0.6557768924302789
2018-12-02 02:00:00,0.62535405,0.6690743713215623
2018-12-02 03:00:00,0.62535405,0.6380818053596615
2018-12-02 04:00:00,0.62535405,0.6293362469270691
2018-12-02 05:00:00,0.6423086,0.613600254210359
2018-12-02 06:00:00,0.6481315,0.565285379202502
2018-12-02 07:00:00,0.6481315,0.36350037397157814
2018-12-02 08:00:00,0.59967405,0.32077393075356414
2018-12-02 09:00:00,0.48410273,0.242467718794835
2018-12-02 10:00:00,0.4233793,0.21368715083798884
2018-12-02 11:00:00,0.3364938,0.2178932178932179
2018-12-02 12:00:00,0.2963267,0.17590822179732313
2018-12-02 13:00:00,0.1663045,0.12380952380952381
2018-12-02 14:00:00,0.15952232,0.11214953271028037
2018-12-02 15:00:00,0.09702915,0.053763440860215055
2018-12-02 16:00:00,0.09702915,0.03508771929824561
2018-12-02 17:00:00,0.09702915,0.020833333333333332
2018-12-02 18:00:00,0.12328875,0.0
2018-12-02 19:00:00,0.21045613,0.04285714285714286
2018-12-02 20:00:00,0.5027245,0.037037037037037035
2018-12-02 21:00:00,0.6012795,0.12030075187969924
2018-12-02 22:00:00,0.6012795,0.20722891566265061
2018-12-02 23:00:00,0.61391467,0.26403061224489793
2018-12-03 00:00:00,0.61391467,0.40155807365439095
2018-12-03 01:00:00,0.61391467,0.46359499431171786
2018-12-03 02:00:00,0.61653066,0.4677248677248677
2018-12-03 03:00:00,0.61653066,0.430067775723968
2018-12-03 04:00:00,0.61653066,0.4
2018-12-03 05:00:00,0.62147427,0.42988204456094364
2018-12-03 06:00:00,0.6272971,0.3905031892274982
2018-12-03 07:00:00,0.6272971,0.34987593052109184
2018-12-03 08:00:00,0.5596905,0.3592989289191821
2018-12-03 09:00:00,0.4441192,0.23076923076923078
2018-12-03 10:00:00,0.37264556,0.2288135593220339
2018-12-03 11:00:00,0.31321168,0.21865443425076453
2018-12-03 12:00:00,0.26948285,0.17225950782997762
2018-12-03 13:00:00,0.13600326,0.1276595744680851
2018-12-03 14:00:00,0.12922108,0.049586776859504134
2018-12-03 15:00:00,0.088789284,0.015151515151515152
2018-12-03 16:00:00,0.088789284,0.0
2018-12-03 17:00:00,0.088789284,0.046511627906976744
2018-12-03 18:00:00,0.1721876,0.2066115702479339
2018-12-03 19:00:00,0.4045804,0.45398394070413833
2018-12-03 20:00:00,0.5434766,0.668047500690417
2018-12-03 21:00:00,0.5742133,0.8085461525621765
2018-12-03 22:00:00,0.5742133,0.7095607235142118
2018-12-03 23:00:00,0.55237365,0.4963855421686747
2018-12-04 00:00:00,0.55237365,0.4744488977955912
2018-12-04 01:00:00,0.55237365,0.5114638447971781
2018-12-04 02:00:00,0.5549897,0.5090673575129534
2018-12-04 03:00:00,0.5549897,0.5230642504118617
2018-12-04 04:00:00,0.5549897,0.5578747628083491
2018-12-04 05:00:00,0.573338,0.6376078548051175
